,title,year,genre,score,review
130,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 난 재미있게 봤는데 평점이 낮네. 두배우의 기대감이 너무 커서 그런가? 더 재미있는 액션이 있었더라면 좋겠지만 나쁘지 않았다. 영화다운 재미있는 영화 
131,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 어둡고 칙칙한 분위기가 맘에 들었던... 
132,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 영화도 재밌었고 강동원 고수 연기 최고 
133,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 초능력자2 만들었으면 좋겠다. 강동원vs고수 또 보고 싶다 
134,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 와 개쩌네 평점이 낮아서 그동안 안봤는데... 한국에서 이런 영화도 만들수 있구나.. 평점 왜 낮지? 
135,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 스릴있고 유머도 있고.. 주인공 멋지고.. 넘 재밌게 봤어요^^! 
136,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 평점너무낮네 재밌는데 
137,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, OOO기 저급한 영화ㅉㅉ 완전 개막장에 억지 엔딩 
138,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 만들다 만것같음. 흥미로운 소재를 이렇게밖에 풀어내지 못하는지.. 사상이 없다. 
139,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, OO 이영화를 10점안주네... 후대에 재평가박을영화 
140,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 생각보다 너무 재밌게 잘봤습니다^~^ 
141,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 몰입도 굳 좋네요 짐 봐도 
142,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, Tv에서 보여주는데 화나서 뛰어왔습니다 
143,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 정말 아~무 생각없이 보기 좋은 영화네요. 배우들은 참 좋은데.. 
