,title,year,genre,score,review
111,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 결론은 밥은 잘 먹고다녔다. 
112,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 그리고 2019년 9월 18일. 이 영화는 28년만에 드디어 진정한 끝이 났다. 
113,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 사건 발생 16년만에 영화화 되고?상영 시간 16년만에 영화가 끝남 
114,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 아직까지 산걸 보니 밥은 먹고 다녔나 보네ㅋ 
115,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 성지순례 왔습니다.. 
116,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 요즘 상업영화와는 차원이 다른 매우 완성도 높은 영화. 감히 대한미국 최고의 영화라고 생각합니다. 
117,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 쥐새끼 같은 놈, 밥은 먹고 다녔네. 콩밥으로. 범인은 이 영화를 아직도 못봤겠고 ..잡힌후로 계속 송강호의 주시하는 눈빛이 생각나서 들어와봤다. 마음과 마음이 모여 하늘이 도운 일이라고 생각한다. 올해 봉감독은 기... "
118,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이춘재는 이걸 보며 속으로 웃었겠지.. 소름끼치는놈 
119,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 영화내용 그대로네~옛날 구닥다리방식으로 강압수사를한 형사들도 똑같이 범죄자다 20년간 옥살이한 지체장애는 무슨잘못이냐?? 
120,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 관람객 비 오는날 재개봉했길래 혼자 조용히 보고 나와서 집에 가는길에 지금 범인은 뭐하고 살까 궁금했는데 이렇게 잡히다니..진짜 놀랍다 
121,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",8, 분하다 밥은 먹고 다녔다니 
122,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 야 진범 잡혔다. 이미 무기징역 받고 복역중이다. 
123,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 범인 확정되면 살인의 추억2가자. 김상경 나오고 송강호는 마지막에 퇴직했으니 카메오 출연하면 되겠네. 
124,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 1/26일 밤 잘려고 일찍 누웠다가 우연히 채널 돌리다 EBS!! 간만에 또 정줄놓고 봤네. 최고의 영화다.. 믿고 보는 영화 봉테일 강호형. 상경이형도 인생 영화 일듯.. 웃으면서 긴장하고 씁쓸하고.. 좌절하고,... "
125,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 전체적인 구성부터 이야기 세부흐름, 중간중간 깨알재미 ,긴장감, 대중성 , 연기력 모든것을 갖춘 흠잡을데 없는 영화라고 생각한다. 봉준호 감독의 천만이슈 괴물이나 세계주목을 받았던 설국보다 개인적으로 더 뛰어난 ... "
126,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 밥은 교도소에서 쳐먹고있었네요 
127,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",9, 스포일러가 포함된 감상평입니다. 감상평 보기 오래된 영화라서 스포하고갑니다...범인은 이춘재입니다... 
128,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 진범과 박해일의 배역이 많이 닮았다. 
129,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 춘재야...밥은 먹고 다니냐 
130,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 오늘 범인 잡혀서 정말 다행입니다. 평생 천 벌 받고 죽지도 못하고 살아야 할 희대의 쓰레기. 
131,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 향숙아범인 잡았다! 
132,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",9, 실화를 바탕으로 한 한국영화중에 최고인듯 
133,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이춘재 잡힌 기념으로재개봉 갑시다!! 
134,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 평생 못잡을것 같았던 범인.. 결국 잡았네 ㄷㄷ 영화는 봤는지 어땠는지 물어보고싶다..ㅜ 
